0	0	0.0	0.0	0.0	
0	0	0.0	0.0	0.0	
0	0	0.0	0.0	0.0	
0	0	0.0	0.0	0.0	
0	0	0.0	0.0	0.0	
0	0	0.0	0.0	0.0	
0	0	0.0	0.0	0.0	
1	7	124.608	124.608	1.0	
1	6	123.552	123.552	1.0	
1	5	148.896	148.896	1.0	
1	100	94.049	94.049	1.0	
1	101	91.428	91.428	1.0	
0	90	94.049	0.0	0.0	
0	91	91.428	0.0	0.0	
2	7	128.832	125.608	1.0	
2	6	132.0	124.552	1.0	
2	5	157.344	149.896	1.0	
2	100	94.556	94.049	0.333	
2	101	91.914	91.428	0.333	
0	90	98.331	0.0	0.0	
0	91	106.594	0.0	0.0	
3	7	115.104	125.274	0.333	
3	6	114.048	124.218	0.333	
3	5	141.504	149.562	0.333	
3	100	94.387	94.049	0.111	
3	101	91.752	91.428	0.111	
0	90	95.164	0.0	0.0	
0	91	92.744	0.0	0.0	
4	7	112.992	124.608	0.666	
4	6	116.159	123.552	0.666	
4	5	142.56	148.896	0.666	
4	100	94.049	94.049	0.1	
4	101	91.428	91.428	0.1	
0	90	93.302	0.0	0.0	
0	91	100.561	0.0	0.0	
5	6	112.992	124.608	0.666	
5	5	116.159	123.552	0.666	
4	7	142.56	148.896	0.666	
4	100	94.049	94.049	0.1	
4	101	91.428	91.428	0.1	
0	90	93.302	0.0	0.0	
0	91	100.561	0.0	0.0	
6	7	114.048	123.274	1.333	
6	6	117.215	119.552	2.666	
6	5	145.728	144.896	2.666	
6	100	92.021	93.949	0.1	
6	101	82.982	91.328	0.1	
0	90	99.97	0.0	0.0	
0	91	107.297	0.0	0.0	
7	7	114.048	123.274	1.333	
7	5	117.215	119.552	2.666	
6	7	145.728	144.896	2.666	
6	100	92.021	93.949	0.1	
6	101	82.982	91.328	0.1	
0	90	99.97	0.0	0.0	
0	91	107.297	0.0	0.0	
8	7	111.936	115.274	5.333	
8	6	115.104	114.218	5.333	
8	5	141.504	141.34	1.777	
8	100	94.312	93.949	0.1	
8	101	91.888	91.328	0.1	
0	90	92.744	0.0	0.0	
0	91	99.937	0.0	0.0	
9	7	111.936	104.608	10.666	
9	6	115.104	114.218	1.777	
9	5	141.504	141.34	0.592	
9	100	94.312	93.949	0.1	
9	101	115.342	91.428	0.1	
0	90	92.744	0.0	0.0	
0	91	99.937	0.0	0.0	
10	7	111.936	104.608	10.666	
10	5	115.104	114.218	1.777	
9	7	141.504	141.34	0.592	
9	100	94.312	93.949	0.1	
9	101	115.342	91.428	0.1	
0	90	92.744	0.0	0.0	
0	91	99.937	0.0	0.0	
11	7	111.936	115.274	7.111	
11	6	114.048	114.218	0.592	
11	5	141.504	141.34	0.1	
11	100	94.312	93.949	0.1	
11	101	91.888	91.428	0.1	
0	90	95.164	0.0	0.0	
0	91	99.937	0.0	0.0	
12	7	115.104	115.274	2.37	
12	6	116.159	114.811	0.592	
12	5	141.504	141.34	0.1	
12	100	92.954	93.949	0.1	
12	101	91.888	91.428	0.1	
0	90	90.302	0.0	0.0	
0	91	92.744	0.0	0.0	
13	7	115.104	115.274	0.79	
13	6	116.159	115.996	1.185	
13	5	142.56	141.44	0.1	
13	100	90.502	93.849	0.1	
13	101	92.171	91.428	0.1	
0	90	93.302	0.0	0.0	
0	91	95.744	0.0	0.0	
14	7	118.272	116.064	0.79	
14	6	117.215	118.366	2.37	
14	5	144.672	141.64	0.2	
14	100	85.513	93.649	0.2	
14	101	90.909	91.428	0.1	
0	90	96.903	0.0	0.0	
0	91	94.417	0.0	0.0	
15	7	115.104	116.064	0.263	
15	6	115.104	117.576	0.79	
15	5	142.56	141.64	0.1	
15	100	87.377	93.249	0.4	
15	101	90.909	91.428	0.1	
0	90	95.744	0.0	0.0	
0	91	95.744	0.0	0.0	
16	7	112.992	115.801	0.263	
16	6	115.104	115.996	1.58	
16	5	142.56	141.64	0.1	
16	100	91.068	92.449	0.8	
16	101	91.52	91.428	0.1	
0	90	95.744	0.0	0.0	
0	91	100.561	0.0	0.0	
17	7	114.048	115.274	0.526	
17	6	115.104	115.996	0.526	
17	5	143.616	141.74	0.1	
17	100	91.351	90.849	1.6	
17	101	93.021	91.528	0.1	
0	90	98.766	0.0	0.0	
0	91	101.186	0.0	0.0	
18	7	119.328	115.45	0.175	
18	6	114.048	115.469	0.526	
18	5	142.56	141.74	0.1	
18	100	92.571	91.382	0.533	
18	101	92.615	91.728	0.2	
0	90	98.164	0.0	0.0	
0	91	85.841	0.0	0.0	
19	6	119.328	115.45	0.175	
19	5	114.048	115.469	0.526	
18	7	142.56	141.74	0.1	
18	100	92.571	91.382	0.533	
18	101	92.615	91.728	0.2	
0	90	98.164	0.0	0.0	
0	91	85.841	0.0	0.0	
20	6	119.328	115.45	0.175	
20	5	114.048	115.469	0.526	
19	6	142.56	141.74	0.1	
18	100	92.571	91.382	0.533	
18	101	92.615	91.728	0.2	
0	90	98.164	0.0	0.0	
0	91	85.841	0.0	0.0	
21	7	121.44	115.801	0.351	
21	6	115.104	114.767	0.117	
21	5	141.504	141.84	0.1	
21	100	94.471	92.449	1.066	
21	101	92.087	91.728	0.1	
0	90	92.744	0.0	0.0	
0	91	77.757	0.0	0.0	
22	7	119.328	116.503	0.702	
22	6	116.159	114.884	0.117	
22	5	141.504	141.84	0.1	
22	100	94.202	94.582	2.133	
22	101	90.455	91.628	0.1	
0	90	90.302	0.0	0.0	
0	91	82.842	0.0	0.0	
23	7	115.104	116.269	0.234	
23	6	114.048	114.884	0.1	
23	5	142.56	141.84	0.1	
23	100	94.202	94.582	0.711	
23	101	91.0	91.628	0.1	
0	90	98.164	0.0	0.0	
0	91	95.744	0.0	0.0	
24	7	114.048	115.801	0.468	
24	6	116.159	114.984	0.1	
24	5	142.56	141.84	0.1	
24	100	93.972	94.582	0.237	
24	101	92.087	91.628	0.1	
0	90	93.302	0.0	0.0	
0	91	98.164	0.0	0.0	
25	7	112.992	114.864	0.936	
25	6	117.215	115.184	0.2	
25	5	142.56	141.84	0.1	
25	100	93.512	94.345	0.237	
25	101	94.247	91.728	0.1	
0	90	90.837	0.0	0.0	
0	91	100.561	0.0	0.0	
26	7	112.992	114.864	0.936	
26	5	117.215	115.184	0.2	
25	7	142.56	141.84	0.1	
25	100	93.512	94.345	0.237	
25	101	94.247	91.728	0.1	
0	90	90.837	0.0	0.0	
0	91	100.561	0.0	0.0	
27	7	112.992	114.864	0.936	
27	5	117.215	115.184	0.2	
26	7	142.56	141.84	0.1	
25	100	93.512	94.345	0.237	
25	101	94.247	91.728	0.1	
0	90	90.837	0.0	0.0	
0	91	100.561	0.0	0.0	
28	7	114.048	115.073	0.104	
28	6	116.159	115.184	0.1	
28	5	144.672	141.94	0.1	
28	100	93.796	94.345	0.1	
28	101	94.052	91.928	0.2	
0	90	99.368	0.0	0.0	
0	91	104.23	0.0	0.0	
29	7	114.048	114.864	0.208	
29	6	117.215	115.284	0.1	
29	5	140.448	141.84	0.1	
29	100	93.282	94.245	0.1	
29	101	94.247	92.328	0.4	
0	90	84.86	0.0	0.0	
0	91	92.186	0.0	0.0	
30	7	114.048	114.864	0.208	
30	5	117.215	115.284	0.1	
29	7	140.448	141.84	0.1	
29	100	93.282	94.245	0.1	
29	101	94.247	92.328	0.4	
0	90	84.86	0.0	0.0	
0	91	92.186	0.0	0.0	
31	7	114.048	114.448	0.138	
31	6	115.104	115.284	0.1	
31	5	141.504	141.84	0.1	
31	100	93.282	94.245	0.1	
31	101	95.201	93.128	0.8	
0	90	92.744	0.0	0.0	
0	91	95.164	0.0	0.0	
32	7	112.992	114.31	0.138	
32	6	117.215	115.384	0.1	
32	5	141.504	141.84	0.1	
32	100	93.051	94.145	0.1	
32	101	95.519	94.728	1.6	
0	90	87.837	0.0	0.0	
0	91	97.561	0.0	0.0	
33	7	111.936	114.032	0.277	
33	6	115.104	115.384	0.1	
33	5	139.392	141.74	0.1	
33	100	92.767	93.945	0.2	
33	101	95.869	97.928	3.2	
0	90	86.811	0.0	0.0	
0	91	94.004	0.0	0.0	
34	7	112.992	113.477	0.554	
34	6	115.104	115.384	0.1	
34	5	142.56	141.74	0.1	
34	100	92.767	93.545	0.4	
34	101	97.131	97.928	1.066	
0	90	95.744	0.0	0.0	
0	91	100.561	0.0	0.0	
35	7	114.048	113.477	0.184	
35	6	115.104	115.384	0.1	
35	5	141.504	141.74	0.1	
35	100	92.767	93.545	0.133	
35	101	97.131	97.928	0.355	
0	90	92.744	0.0	0.0	
0	91	95.164	0.0	0.0	
36	7	115.104	113.662	0.184	
