0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
1	91	1	91.941	91.941	1.0	
1	90	1	104.932	104.932	1.0	
1	101	1	91.941	91.941	1.0	
1	100	1	104.932	104.932	1.0	
1	7	1	125.664	125.664	1.0	
1	6	1	120.384	120.384	1.0	
1	5	1	149.952	149.952	1.0	
0	0	0	0.0	0.0	0.0	
2	91	1	93.993	92.941	1.0	
2	90	1	102.122	103.932	1.0	
2	101	1	92.427	91.941	0.333	
2	100	1	105.524	104.932	0.333	
2	7	1	129.888	126.664	1.0	
2	6	1	126.72	121.384	1.0	
2	5	1	154.176	150.952	1.0	
0	0	0	0.0	0.0	0.0	
3	91	1	88.35	92.608	0.333	
3	90	1	98.164	101.932	2.0	
3	101	1	92.265	91.941	0.111	
3	100	1	105.327	104.932	0.111	
3	7	1	118.272	126.33	0.333	
3	6	1	114.048	121.05	0.333	
3	5	1	142.56	150.618	0.333	
0	0	0	0.0	0.0	0.0	
4	91	1	96.903	92.719	0.111	
4	90	1	106.627	102.599	0.666	
4	101	1	91.941	91.941	0.1	
4	100	1	104.932	104.932	0.1	
4	7	1	117.215	125.664	0.666	
4	6	1	112.992	120.384	0.666	
4	5	1	144.672	149.952	0.666	
0	0	0	0.0	0.0	0.0	
5	91	1	90.837	92.619	0.1	
5	90	1	98.164	102.377	0.222	
5	101	1	91.293	91.941	0.1	
5	100	1	104.144	104.932	0.1	
5	7	1	117.215	124.33	1.333	
5	6	1	114.048	119.05	1.333	
5	5	1	142.56	148.618	1.333	
0	0	0	0.0	0.0	0.0	
6	91	1	102.435	92.719	0.1	
6	90	1	107.297	102.477	0.1	
6	101	1	89.998	91.841	0.1	
6	100	1	102.567	104.832	0.1	
6	7	1	116.159	121.664	2.666	
6	6	1	114.048	116.384	2.666	
6	5	1	145.728	145.952	2.666	
0	0	0	0.0	0.0	0.0	
7	91	1	93.859	92.919	0.2	
7	90	1	98.766	102.377	0.1	
7	101	1	87.407	91.641	0.2	
7	100	1	99.413	104.632	0.2	
7	7	1	117.215	116.33	5.333	
7	6	1	115.104	111.05	5.333	
7	5	1	143.616	140.618	5.333	
0	0	0	0.0	0.0	0.0	
8	91	1	96.324	93.319	0.4	
8	90	1	101.186	102.177	0.2	
8	101	1	92.439	91.641	0.1	
8	100	1	100.464	104.232	0.4	
8	7	1	116.159	116.33	1.777	
8	6	1	114.048	112.828	1.777	
8	5	1	143.616	142.396	1.777	
0	0	0	0.0	0.0	0.0	
9	91	1	93.859	93.319	0.133	
9	90	1	101.186	102.177	0.1	
9	101	1	102.691	91.741	0.1	
9	100	1	102.567	103.432	0.8	
9	7	1	117.215	116.33	0.592	
9	6	1	114.048	116.384	3.555	
9	5	1	143.616	145.952	3.555	
0	0	0	0.0	0.0	0.0	
10	91	1	96.903	93.452	0.133	
10	90	1	104.23	102.277	0.1	
10	101	1	99.246	91.941	0.2	
10	100	1	101.866	101.832	1.6	
10	7	1	117.215	116.33	0.197	
10	6	1	114.048	115.198	1.185	
10	5	1	144.672	144.766	1.185	
0	0	0	0.0	0.0	0.0	
11	91	1	99.97	93.719	0.266	
11	90	1	104.877	102.477	0.2	
11	101	1	99.246	92.341	0.4	
11	100	1	101.866	101.832	0.533	
11	7	1	117.215	116.33	0.1	
11	6	1	115.104	115.198	0.395	
11	5	1	145.728	144.766	0.395	
0	0	0	0.0	0.0	0.0	
12	91	1	96.903	94.252	0.533	
12	90	1	104.23	102.877	0.4	
12	101	1	99.246	93.141	0.8	
12	100	1	102.775	101.832	0.177	
12	7	1	117.215	116.33	0.1	
12	6	1	114.048	114.803	0.395	
12	5	1	144.672	144.766	0.131	
0	0	0	0.0	0.0	0.0	
13	91	1	97.483	95.319	1.066	
13	90	1	102.435	102.877	0.133	
13	101	1	99.013	94.741	1.6	
13	100	1	102.472	101.832	0.1	
13	7	1	118.272	116.43	0.1	
13	6	1	116.159	114.935	0.131	
13	5	1	145.728	144.766	0.1	
0	0	0	0.0	0.0	0.0	
14	91	1	96.324	97.452	2.133	
14	90	1	101.186	102.744	0.133	
14	101	1	98.723	97.941	3.2	
14	100	1	102.183	101.832	0.1	
14	7	1	116.159	116.43	0.1	
14	6	1	114.048	114.935	0.1	
14	5	1	143.616	144.666	0.1	
0	0	0	0.0	0.0	0.0	
15	91	1	93.302	96.741	0.711	
15	90	1	95.744	102.477	0.266	
15	101	1	98.145	97.941	1.066	
15	100	1	101.605	101.832	0.1	
15	7	1	116.159	116.43	0.1	
15	6	1	115.104	114.935	0.1	
15	5	1	142.56	144.466	0.2	
0	0	0	0.0	0.0	0.0	
16	91	1	93.859	95.319	1.422	
16	90	1	103.583	102.577	0.1	
16	101	1	98.145	97.941	0.355	
16	100	1	101.834	101.832	0.1	
16	7	1	117.215	116.43	0.1	
16	6	1	112.992	114.835	0.1	
16	5	1	143.616	144.466	0.1	
0	0	0	0.0	0.0	0.0	
17	91	1	94.417	95.319	0.474	
17	90	1	104.23	102.777	0.2	
17	101	1	97.912	97.941	0.118	
17	100	1	101.834	101.832	0.1	
17	7	1	118.272	116.53	0.1	
17	6	1	114.048	114.835	0.1	
17	5	1	144.672	144.466	0.1	
0	0	0	0.0	0.0	0.0	
18	91	1	90.837	94.845	0.474	
18	90	1	95.744	102.677	0.1	
18	101	1	97.623	97.941	0.1	
18	100	1	101.545	101.832	0.1	
18	7	1	117.215	116.53	0.1	
18	6	1	115.104	114.835	0.1	
18	5	1	142.56	144.366	0.1	
0	0	0	0.0	0.0	0.0	
19	91	1	98.766	95.003	0.158	
19	90	1	98.766	102.477	0.2	
19	101	1	97.856	97.941	0.1	
19	100	1	101.545	101.832	0.1	
19	7	1	115.104	116.43	0.1	
19	6	1	115.104	114.835	0.1	
19	5	1	143.616	144.366	0.1	
0	0	0	0.0	0.0	0.0	
20	91	1	96.903	95.319	0.316	
20	90	1	106.627	102.577	0.1	
20	101	1	97.856	97.941	0.1	
20	100	1	101.775	101.832	0.1	
20	7	1	117.215	116.43	0.1	
20	6	1	112.992	114.735	0.1	
20	5	1	144.672	144.366	0.1	
0	0	0	0.0	0.0	0.0	
21	91	1	99.97	95.951	0.632	
21	90	1	109.694	102.777	0.2	
21	101	1	98.145	97.941	0.1	
21	100	1	102.522	101.832	0.1	
21	7	1	117.215	116.43	0.1	
21	6	1	112.992	114.535	0.2	
21	5	1	145.728	144.466	0.1	
0	0	0	0.0	0.0	0.0	
22	91	1	91.908	95.74	0.21	
22	90	1	101.81	102.777	0.1	
22	101	1	97.912	97.941	0.1	
22	100	1	102.522	101.832	0.1	
22	7	1	119.328	116.53	0.1	
22	6	1	115.104	114.535	0.1	
22	5	1	144.672	144.466	0.1	
0	0	0	0.0	0.0	0.0	
23	91	1	96.903	95.84	0.1	
23	90	1	104.23	102.877	0.1	
23	101	1	97.912	97.941	0.1	
23	100	1	102.522	101.832	0.1	
23	7	1	117.215	116.53	0.1	
23	6	1	114.048	114.535	0.1	
23	5	1	144.672	144.466	0.1	
0	0	0	0.0	0.0	0.0	
24	91	1	96.324	95.84	0.1	
24	90	1	101.186	102.777	0.1	
24	101	1	97.912	97.941	0.1	
24	100	1	102.522	101.832	0.1	
24	7	1	116.159	116.53	0.1	
24	6	1	114.048	114.535	0.1	
24	5	1	143.616	144.466	0.1	
0	0	0	0.0	0.0	0.0	
25	91	1	96.324	95.84	0.1	
25	90	1	98.766	102.577	0.2	
25	101	1	97.912	97.941	0.1	
25	100	1	102.522	101.832	0.1	
25	7	1	116.159	116.53	0.1	
25	6	1	115.104	114.535	0.1	
25	5	1	143.616	144.466	0.1	
0	0	0	0.0	0.0	0.0	
26	91	1	73.341	95.74	0.1	
26	90	1	96.324	102.177	0.4	
26	101	1	97.679	97.941	0.1	
26	100	1	102.293	101.832	0.1	
26	7	1	125.664	116.63	0.1	
26	6	1	116.159	114.635	0.1	
26	5	1	143.616	144.466	0.1	
0	0	0	0.0	0.0	0.0	
27	91	1	99.368	95.84	0.1	
27	90	1	101.81	102.177	0.133	
27	101	1	97.679	97.941	0.1	
27	100	1	102.293	101.832	0.1	
27	7	1	116.159	116.63	0.1	
27	6	1	115.104	114.635	0.1	
27	5	1	144.672	144.466	0.1	
0	0	0	0.0	0.0	0.0	
28	91	1	74.099	95.74	0.1	
28	90	1	104.877	102.31	0.133	
28	101	1	97.735	97.941	0.1	
28	100	1	102.582	101.832	0.1	
28	7	1	127.776	116.73	0.1	
28	6	1	115.104	114.635	0.1	
28	5	1	145.728	144.566	0.1	
0	0	0	0.0	0.0	0.0	
28	91	1	74.099	95.74	0.1	
28	90	1	104.877	102.31	0.133	
28	101	1	97.735	97.941	0.1	
28	100	1	102.582	101.832	0.1	
28	7	1	127.776	116.73	0.1	
29	6	1	114.048	114.635	0.1	
29	5	1	142.56	144.466	0.1	
0	0	0	0.0	0.0	0.0	
30	91	1	85.841	95.54	0.2	
30	90	1	98.164	102.21	0.1	
30	101	1	96.401	97.841	0.1	
30	100	1	101.716	101.832	0.1	
30	7	1	119.328	116.93	0.2	
30	6	1	114.048	114.635	0.1	
30	5	1	142.56	144.266	0.2	
0	0	0	0.0	0.0	0.0	
31	91	1	93.302	95.14	0.4	
31	90	1	98.164	102.01	0.2	
31	101	1	95.248	97.641	0.2	
31	100	1	100.563	101.732	0.1	
31	7	1	116.159	116.93	0.1	
31	6	1	114.048	114.635	0.1	
31	5	1	142.56	143.866	0.4	
0	0	0	0.0	0.0	0.0	
31	91	1	93.302	95.14	0.4	
31	90	1	98.164	102.01	0.2	
31	101	1	95.248	97.641	0.2	
31	100	1	100.563	101.732	0.1	
31	7	1	116.159	116.93	0.1	
32	6	1	115.104	114.635	0.1	
32	5	1	142.56	143.066	0.8	
0	0	0	0.0	0.0	0.0	
33	91	1	93.859	94.34	0.8	
33	90	1	101.186	102.01	0.1	
33	101	1	92.953	97.241	0.4	
33	100	1	98.268	101.532	0.2	
33	7	1	117.215	116.93	0.1	
33	6	1	114.048	114.635	0.1	
33	5	1	143.616	143.066	0.266	
0	0	0	0.0	0.0	0.0	
34	91	1	74.478	92.74	1.6	
34	90	1	107.966	102.11	0.1	
34	101	1	93.483	96.441	0.8	
34	100	1	99.032	101.132	0.4	
34	7	1	128.832	117.03	0.1	
34	6	1	115.104	114.635	0.1	
34	5	1	146.784	143.333	0.266	
0	0	0	0.0	0.0	0.0	
35	91	1	97.483	93.274	0.533	
35	90	1	107.297	102.31	0.2	
35	101	1	94.546	94.841	1.6	
35	100	1	100.563	101.132	0.133	
35	7	1	118.272	117.23	0.2	
35	6	1	114.048	114.635	0.1	
35	5	1	145.728	143.866	0.533	
0	0	0	0.0	0.0	0.0	
36	91	1	93.859	93.274	0.177	
36	90	1	103.583	102.71	0.4	
36	101	1	94.546	94.841	0.533	
36	100	1	100.792	101.132	0.1	
36	7	1	117.215	117.23	0.1	
36	6	1	112.992	114.535	0.1	
36	5	1	143.616	143.866	0.177	
0	0	0	0.0	0.0	0.0	
37	91	1	85.351	93.096	0.177	
37	90	1	95.164	102.577	0.133	
37	101	1	93.8	94.308	0.533	
37	100	1	100.281	101.132	0.1	
37	7	1	118.272	117.33	0.1	
