0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
0	0	0	0.0	0.0	0.0	
1	91	1	57.06	57.06	1.0	
1	90	1	58.186	58.186	1.0	
1	101	1	57.06	57.06	1.0	
1	100	1	58.186	58.186	1.0	
1	7	1	53.856	53.856	1.0	
1	6	1	52.8	52.8	1.0	
1	5	1	78.144	78.144	1.0	
0	0	0	0.0	0.0	0.0	
2	91	1	51.317	56.06	1.0	
2	90	1	55.51	57.186	1.0	
2	101	1	56.574	57.06	0.333	
2	100	1	57.679	58.186	0.333	
2	7	1	51.744	52.856	1.0	
2	6	1	47.52	51.8	1.0	
2	5	1	72.864	77.144	1.0	
0	0	0	0.0	0.0	0.0	
3	91	1	49.979	54.06	2.0	
3	90	1	52.956	55.186	2.0	
3	101	1	55.602	56.726	0.333	
3	100	1	56.665	57.853	0.333	
3	7	1	48.576	50.856	2.0	
3	6	1	45.408	49.8	2.0	
3	5	1	69.696	75.144	2.0	
0	0	0	0.0	0.0	0.0	
4	91	1	49.532	50.06	4.0	
4	90	1	53.369	51.186	4.0	
4	101	1	53.659	56.06	0.666	
4	100	1	54.638	57.186	0.666	
4	7	1	47.52	46.856	4.0	
4	6	1	43.296	45.8	4.0	
4	5	1	68.64	71.144	4.0	
0	0	0	0.0	0.0	0.0	
5	91	1	51.93	51.393	1.333	
5	90	1	54.974	52.519	1.333	
5	101	1	52.392	54.726	1.333	
5	100	1	54.638	55.853	1.333	
5	7	1	49.632	48.189	1.333	
5	6	1	46.464	45.8	1.333	
5	5	1	71.808	71.144	1.333	
0	0	0	0.0	0.0	0.0	
6	91	1	47.882	50.949	0.444	
6	90	1	49.979	52.075	0.444	
6	101	1	47.871	52.06	2.666	
6	100	1	51.519	53.186	2.666	
6	7	1	50.688	50.856	2.666	
6	6	1	48.576	47.133	1.333	
6	5	1	69.696	69.81	1.333	
0	0	0	0.0	0.0	0.0	
7	91	1	57.651	51.097	0.148	
7	90	1	58.732	52.223	0.148	
7	101	1	48.494	46.726	5.333	
7	100	1	49.557	47.853	5.333	
7	7	1	51.744	50.856	0.888	
7	6	1	50.688	49.8	2.666	
7	5	1	77.088	70.255	0.444	
0	0	0	0.0	0.0	0.0	
8	91	1	49.789	50.997	0.1	
8	90	1	51.93	52.223	0.1	
8	101	1	49.751	48.504	1.777	
8	100	1	50.814	49.63	1.777	
8	7	1	51.744	50.856	0.296	
8	6	1	49.632	49.8	0.888	
8	5	1	71.808	71.143	0.888	
0	0	0	0.0	0.0	0.0	
9	91	1	52.867	51.097	0.1	
9	90	1	52.867	52.223	0.1	
9	101	1	52.312	52.06	3.555	
9	100	1	52.482	53.186	3.555	
9	7	1	51.744	50.856	0.1	
9	6	1	51.744	50.688	0.888	
9	5	1	73.92	72.921	1.777	
0	0	0	0.0	0.0	0.0	
10	91	1	51.317	51.097	0.1	
10	90	1	51.317	52.223	0.1	
10	101	1	52.312	52.06	1.185	
10	100	1	50.648	52.001	1.185	
10	7	1	51.744	50.856	0.1	
10	6	1	51.744	52.466	1.777	
10	5	1	72.864	72.921	0.592	
0	0	0	0.0	0.0	0.0	
10	91	1	51.317	51.097	0.1	
10	90	1	51.317	52.223	0.1	
10	101	1	52.312	52.06	1.185	
10	100	1	50.648	52.001	1.185	
11	7	1	52.8	50.955	0.1	
11	6	1	51.744	52.466	0.592	
10	5	1	72.864	72.921	0.592	
0	0	0	0.0	0.0	0.0	
12	91	1	49.789	50.997	0.1	
12	90	1	48.685	52.123	0.1	
12	101	1	51.349	52.06	0.395	
12	100	1	49.787	49.63	2.37	
12	7	1	51.744	50.955	0.1	
12	6	1	52.8	52.466	0.197	
12	5	1	71.808	72.329	0.592	
0	0	0	0.0	0.0	0.0	
13	91	1	53.335	51.097	0.1	
13	90	1	55.521	52.223	0.1	
13	101	1	51.534	52.06	0.131	
13	100	1	50.28	49.63	0.79	
13	7	1	52.8	51.055	0.1	
13	6	1	50.688	52.269	0.197	
13	5	1	74.976	72.526	0.197	
0	0	0	0.0	0.0	0.0	
14	91	1	53.948	51.297	0.2	
14	90	1	53.948	52.423	0.2	
14	101	1	52.108	52.06	0.1	
14	100	1	51.266	50.421	0.79	
14	7	1	50.688	51.055	0.1	
14	6	1	50.688	51.874	0.395	
14	5	1	73.92	72.921	0.395	
0	0	0	0.0	0.0	0.0	
15	91	1	51.317	51.297	0.1	
15	90	1	51.317	52.323	0.1	
15	101	1	52.108	52.06	0.1	
15	100	1	51.266	50.421	0.263	
15	7	1	51.744	51.055	0.1	
15	6	1	51.744	51.874	0.131	
15	5	1	72.864	72.921	0.131	
0	0	0	0.0	0.0	0.0	
16	91	1	52.398	51.397	0.1	
16	90	1	51.317	52.123	0.2	
16	101	1	52.108	52.06	0.1	
16	100	1	51.266	50.421	0.1	
16	7	1	50.688	51.055	0.1	
16	6	1	51.744	51.874	0.1	
16	5	1	72.864	72.921	0.1	
0	0	0	0.0	0.0	0.0	
16	91	1	52.398	51.397	0.1	
16	90	1	51.317	52.123	0.2	
16	101	1	52.108	52.06	0.1	
16	100	1	51.266	50.421	0.1	
16	7	1	50.688	51.055	0.1	
17	6	1	122.496	51.974	0.1	
17	5	1	144.672	73.021	0.1	
0	0	0	0.0	0.0	0.0	
18	91	1	115.995	51.597	0.2	
18	90	1	81.648	52.223	0.1	
18	101	1	52.444	52.06	0.1	
18	100	1	51.392	50.421	0.1	
18	7	1	108.768	51.155	0.1	
18	6	1	123.552	52.174	0.2	
18	5	1	144.672	73.221	0.2	
0	0	0	0.0	0.0	0.0	
19	91	1	113.686	51.997	0.4	
19	90	1	84.247	52.423	0.2	
19	101	1	52.827	52.06	0.1	
19	100	1	51.561	50.521	0.1	
19	7	1	109.824	51.355	0.2	
19	6	1	122.496	52.574	0.4	
19	5	1	144.672	73.621	0.4	
0	0	0	0.0	0.0	0.0	
20	91	1	117.511	52.797	0.8	
20	90	1	87.804	52.823	0.4	
20	101	1	53.599	52.16	0.1	
20	100	1	51.898	50.721	0.2	
20	7	1	110.88	51.755	0.4	
20	6	1	123.552	53.374	0.8	
20	5	1	146.784	74.421	0.8	
0	0	0	0.0	0.0	0.0	
21	91	1	102.435	54.397	1.6	
21	90	1	87.313	53.623	0.8	
21	101	1	55.171	52.36	0.2	
21	100	1	52.571	51.121	0.4	
21	7	1	116.159	52.555	0.8	
21	6	1	122.496	54.974	1.6	
21	5	1	145.728	76.021	1.6	
0	0	0	0.0	0.0	0.0	
22	91	1	98.766	57.597	3.2	
22	90	1	108.311	55.223	1.6	
22	101	1	58.432	52.76	0.4	
22	100	1	53.918	51.921	0.8	
22	7	1	115.104	54.155	1.6	
22	6	1	110.88	58.174	3.2	
22	5	1	143.616	79.221	3.2	
0	0	0	0.0	0.0	0.0	
23	91	1	102.435	63.997	6.4	
23	90	1	109.694	58.423	3.2	
23	101	1	65.413	53.56	0.8	
23	100	1	56.612	53.521	1.6	
23	7	1	116.159	57.355	3.2	
23	6	1	112.992	64.574	6.4	
23	5	1	145.728	85.621	6.4	
0	0	0	0.0	0.0	0.0	
24	91	1	99.97	76.797	12.8	
24	90	1	112.069	64.823	6.4	
24	101	1	81.22	55.16	1.6	
24	100	1	62.0	56.721	3.2	
24	7	1	117.215	63.755	6.4	
24	6	1	111.936	77.374	12.8	
24	5	1	145.728	98.421	12.8	
0	0	0	0.0	0.0	0.0	
25	91	1	103.059	102.397	25.6	
25	90	1	112.783	77.623	12.8	
25	101	1	120.205	58.36	3.2	
25	100	1	72.777	63.121	6.4	
25	7	1	117.215	76.556	12.8	
25	6	1	112.992	102.974	25.6	
25	5	1	146.784	124.021	25.6	
0	0	0	0.0	0.0	0.0	
27	91	1	145.434	96.708	2.844	
27	90	1	131.696	153.223	50.0	
27	101	1	184.954	77.56	12.8	
27	100	1	86.809	101.521	25.6	
27	7	1	77.088	93.622	8.533	
27	6	1	85.536	136.307	16.666	
27	5	1	134.112	157.355	16.666	
0	0	0	0.0	0.0	0.0	
27	91	1	145.434	96.708	2.844	
27	90	1	131.696	153.223	50.0	
27	101	1	184.954	77.56	12.8	
27	100	1	86.809	101.521	25.6	
28	7	1	74.976	76.556	17.066	
28	6	1	73.92	102.974	33.333	
27	5	1	134.112	157.355	16.666	
0	0	0	0.0	0.0	0.0	
27	91	1	145.434	96.708	2.844	
27	90	1	131.696	153.223	50.0	
27	101	1	184.954	77.56	12.8	
27	100	1	86.809	101.521	25.6	
29	7	1	76.032	76.556	5.688	
29	6	1	73.92	52.974	50.0	
27	5	1	134.112	157.355	16.666	
0	0	0	0.0	0.0	0.0	
30	91	1	76.485	95.76	0.948	
30	90	1	79.652	136.556	16.666	
30	101	1	120.205	103.16	25.6	
30	100	1	130.315	151.521	50.0	
30	7	1	76.032	76.556	1.896	
30	6	1	73.92	69.64	16.666	
30	5	1	104.544	124.021	33.333	
0	0	0	0.0	0.0	0.0	
31	91	1	80.946	93.863	1.896	
31	90	1	84.113	103.223	33.333	
31	101	1	21.184	94.626	8.533	
31	100	1	4294941.0	134.854	16.666	
31	7	1	76.032	76.556	0.632	
31	6	1	73.92	102.974	33.333	
31	5	1	106.656	74.021	50.0	
